YYYYMMDD,t1 [days],Ap1 [2 nT],YYYYMMDD,t2 [days],Ap2 [2 nT]
19620513,11091,13,20130513,11091,4
19620514,11092,15,20130514,11092,6
19620515,11093,15,20130515,11093,8
19620516,11094,8,20130516,11094,16
19620517,11095,3,20130517,11095,8
19620518,11096,2,20130518,11096,19
19620519,11097,10,20130519,11097,11
19620520,11098,5,20130520,11098,6
19620521,11099,3,20130521,11099,5
19620522,11100,3,20130522,11100,10
19620523,11101,2,20130523,11101,8
19620524,11102,2,20130524,11102,20
19620525,11103,2,20130525,11103,37
19620526,11104,4,20130526,11104,18
19620527,11105,12,20130527,11105,13
19620528,11106,6,20130528,11106,7
19620529,11107,6,20130529,11107,1
19620530,11108,3,20130530,11108,2
19620531,11109,22,20130531,11109,9
19620601,11110,9,20130601,11110,58
19620602,11111,5,20130602,11111,17
19620603,11112,5,20130603,11112,9
19620604,11113,13,20130604,11113,8
19620605,11114,10,20130605,11114,5
19620606,11115,10,20130606,11115,23
19620607,11116,9,20130607,11116,27
19620608,11117,3,20130608,11117,8
19620609,11118,22,20130609,11118,7
19620610,11119,17,20130610,11119,10
19620611,11120,6,20130611,11120,5
19620612,11121,8,20130612,11121,4
19620613,11122,5,20130613,11122,3
19620614,11123,8,20130614,11123,3
19620615,11124,11,20130615,11124,4
19620616,11125,6,20130616,11125,2
19620617,11126,2,20130617,11126,3
19620618,11127,2,20130618,11127,4
19620619,11128,4,20130619,11128,4
19620620,11129,4,20130620,11129,11
19620621,11130,12,20130621,11130,18
19620622,11131,10,20130622,11131,13
19620623,11132,15,20130623,11132,18
19620624,11133,6,20130624,11133,18
19620625,11134,6,20130625,11134,6
19620626,11135,7,20130626,11135,2
19620627,11136,19,20130627,11136,7
19620628,11137,17,20130628,11137,22
19620629,11138,14,20130629,11138,50
19620630,11139,13,20130630,11139,10
19620701,11140,9,20130701,11140,6
19620702,11141,8,20130702,11141,3
19620703,11142,8,20130703,11142,4
19620704,11143,19,20130704,11143,3
19620705,11144,16,20130705,11144,8
19620706,11145,12,20130706,11145,27
19620707,11146,8,20130707,11146,6
19620708,11147,10,20130708,11147,4
19620709,11148,6,20130709,11148,9
19620710,11149,8,20130710,11149,26
19620711,11150,9,20130711,11150,20
19620712,11151,7,20130712,11151,8
19620713,11152,11,20130713,11152,8
19620714,11153,9,20130714,11153,26
19620715,11154,6,20130715,11154,24
19620716,11155,3,20130716,11155,4
19620717,11156,2,20130717,11156,4
19620718,11157,4,20130718,11157,17
19620719,11158,10,20130719,11158,15
19620720,11159,16,20130720,11159,5
19620721,11160,12,20130721,11160,4
19620722,11161,7,20130722,11161,5
19620723,11162,8,20130723,11162,4
19620724,11163,16,20130724,11163,4
19620725,11164,15,20130725,11164,12
19620726,11165,46,20130726,11165,11
19620727,11166,28,20130727,11166,9
19620728,11167,18,20130728,11167,6
19620729,11168,10,20130729,11168,4
19620730,11169,5,20130730,11169,5
19620731,11170,11,20130731,11170,4
19620801,11171,38,20130801,11171,4
19620802,11172,10,20130802,11172,2
19620803,11173,11,20130803,11173,4
19620804,11174,6,20130804,11174,15
19620805,11175,8,20130805,11175,14
19620806,11176,18,20130806,11176,5
19620807,11177,21,20130807,11177,3
19620808,11178,32,20130808,11178,3
19620809,11179,19,20130809,11179,6
19620810,11180,10,20130810,11180,5
19620811,11181,2,20130811,11181,4
19620812,11182,4,20130812,11182,5
19620813,11183,5,20130813,11183,8
19620814,11184,9,20130814,11184,10
19620815,11185,22,20130815,11185,14
19620816,11186,21,20130816,11186,26
19620817,11187,24,20130817,11187,7
19620818,11188,21,20130818,11188,5
19620819,11189,17,20130819,11189,4
19620820,11190,5,20130820,11190,3
19620821,11191,7,20130821,11191,18
19620822,11192,31,20130822,11192,13
19620823,11193,17,20130823,11193,15
19620824,11194,20,20130824,11194,6
19620825,11195,13,20130825,11195,5
19620826,11196,8,20130826,11196,5
19620827,11197,5,20130827,11197,16
19620828,11198,4,20130828,11198,9
19620829,11199,15,20130829,11199,2
19620830,11200,13,20130830,11200,8
19620831,11201,25,20130831,11201,12
19620901,11202,29,20130901,11202,10
19620902,11203,34,20130902,11203,9
19620903,11204,47,20130903,11204,6
19620904,11205,36,20130904,11205,5
19620905,11206,16,20130905,11206,2
19620906,11207,22,20130906,11207,5
19620907,11208,14,20130907,11208,3
19620908,11209,14,20130908,11209,6
19620909,11210,11,20130909,11210,3
19620910,11211,11,20130910,11211,6
19620911,11212,9,20130911,11212,5
19620912,11213,58,20130912,11213,6
19620913,11214,23,20130913,11214,9
19620914,11215,11,20130914,11215,5
19620915,11216,15,20130915,11216,2
19620916,11217,10,20130916,11217,4
19620917,11218,7,20130917,11218,8
19620918,11219,5,20130918,11219,8
19620919,11220,39,20130919,11220,13
19620920,11221,13,20130920,11221,6
19620921,11222,12,20130921,11222,7
19620922,11223,21,20130922,11223,5
19620923,11224,13,20130923,11224,4
19620924,11225,6,20130924,11225,12
19620925,11226,7,20130925,11226,4
19620926,11227,32,20130926,11227,1
19620927,11228,9,20130927,11228,1
19620928,11229,9,20130928,11229,0
19620929,11230,19,20130929,11230,1
19620930,11231,14,20130930,11231,2
19621001,11232,43,20131001,11232,4
19621002,11233,23,20131002,11233,58
19621003,11234,11,20131003,11234,4
19621004,11235,10,20131004,11235,1
19621005,11236,12,20131005,11236,0
19621006,11237,17,20131006,11237,2
19621007,11238,12,20131007,11238,5
19621008,11239,35,20131008,11239,17
19621009,11240,32,20131009,11240,29
19621010,11241,22,20131010,11241,9
